Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount
07 19:06:44,07 19:11:52,07 19:18:15,07 19:42:16,36,223,12420,FALSE,San Jose,TRUE,24.49,0,2.55,0
10 01:10:07,10 01:13:05,10 01:33:51,10 02:55:24,190,253,12420,FALSE,San Jose,TRUE,57.49,0,7.1,45.64
01 20:41:09,01 20:54:48,01 21:11:33,01 21:32:45,109,297,12420,TRUE,San Jose,TRUE,39.19,0,3.04,2.25
02 16:32:01,02 17:59:20,,02 18:50:42,168,297,12420,FALSE,San Jose,FALSE,32.71,0,3.67,0
03 02:32:47,03 02:34:08,03 02:42:09,03 03:01:42,336,297,12420,TRUE,San Jose,TRUE,17.45,0,1.57,0
30 02:27:39,30 02:32:54,,30 03:05:27,144,93,12421,TRUE,Palo Alto,TRUE,29.33,0,1.47,0
21 02:29:30,21 02:56:29,21 03:11:02,21 03:26:34,144,120,12421,FALSE,Palo Alto,TRUE,28.29,0,1.41,0
02 00:28:33,02 00:32:02,,02 01:01:09,34,72,12422,FALSE,Palo Alto,TRUE,96.03,0,4.13,0
08 00:45:14,08 00:49:22,08 01:00:03,08 01:16:27,147,72,12422,FALSE,Palo Alto,TRUE,47.37,0,1.89,0
10 19:32:57,10 19:37:53,10 19:49:04,10 20:09:06,315,72,12422,FALSE,Palo Alto,TRUE,50.58,0,2.04,0
14 02:19:20,14 02:36:29,14 02:40:42,14 02:52:43,353,72,12422,FALSE,Palo Alto,TRUE,29.87,0,1.09,0
13 01:38:31,13 01:42:09,13 02:02:56,13 02:13:46,299,20,12423,FALSE,Palo Alto,TRUE,31.99,0,1.6,0
03 01:20:34,03 01:22:59,03 01:35:13,03 02:14:33,54,68,12435,TRUE,Palo Alto,TRUE,33.13,0,1.24,0
09 16:45:25,09 18:37:00,09 19:04:35,09 19:28:01,145,62,12443,TRUE,Palo Alto,FALSE,29.82,0,1.09,0
25 23:52:22,25 23:54:15,,26 00:34:48,276,62,12443,FALSE,Palo Alto,TRUE,29.82,0,2.19,0
27 00:01:04,27 00:02:47,,27 00:40:44,29,62,12443,TRUE,Palo Alto,TRUE,39.55,0,1.54,0
28 01:16:43,28 01:28:59,28 02:00:07,28 02:22:29,358,62,12443,TRUE,Palo Alto,TRUE,29.82,0,1.09,0
28 01:18:29,28 01:43:04,28 02:28:07,28 02:41:31,222,72,12443,TRUE,Palo Alto,TRUE,21.75,0,0.72,0
29 02:19:25,29 02:25:22,,29 02:53:53,215,72,12443,TRUE,Palo Alto,TRUE,21.75,0,0.72,0
26 00:50:13,26 01:08:35,,26 01:45:06,211,127,12451,FALSE,San Jose,TRUE,68.42,0,3.42,0
24 00:28:23,24 00:31:56,24 00:48:42,24 01:12:28,279,179,12451,TRUE,San Jose,TRUE,57.06,0,2.85,0
16 23:52:12,16 23:54:08,,17 00:42:18,357,271,12451,TRUE,San Jose,TRUE,37.5,0,1.88,0
20 23:16:43,20 23:38:01,,21 00:21:39,317,128,12453,FALSE,San Jose,FALSE,36.45,0,4.2,0
07 01:17:39,07 01:21:02,,07 02:18:52,131,183,12453,FALSE,San Jose,FALSE,72.27,0,5,0
27 22:09:30,27 23:24:05,,27 23:46:57,211,194,12453,FALSE,San Jose,FALSE,55.48,0,4.55,0
15 01:04:35,15 01:08:56,15 01:35:42,15 01:50:07,304,170,12455,FALSE,San Jose,TRUE,31.5,0,1.58,0
24 01:03:01,24 01:05:21,24 01:17:08,24 01:41:16,374,170,12455,FALSE,San Jose,TRUE,31.5,0,1.58,0
25 01:26:28,25 01:34:32,25 01:46:37,25 02:01:49,335,309,12455,FALSE,San Jose,TRUE,28.86,0,1.44,0
08 23:54:24,09 00:36:34,09 01:08:01,09 01:37:49,182,38,12456,FALSE,Mountain View,FALSE,20.08,0,2.01,0
04 17:49:27,04 17:53:26,04 18:38:37,04 18:55:55,139,77,12456,FALSE,Mountain View,FALSE,31.5,0,3.15,0
15 18:29:13,15 19:48:15,15 20:03:18,15 20:18:46,118,87,12456,FALSE,Mountain View,FALSE,45.04,0,2.25,0
23 18:38:48,23 19:38:38,23 19:47:52,23 20:13:58,379,87,12456,TRUE,Mountain View,FALSE,45.04,0,2.25,0
01 00:27:07,01 00:27:35,01 00:54:52,01 01:08:19,277,63,12461,FALSE,Palo Alto,FALSE,53.74,6,0,0
26 00:14:58,26 00:18:30,,26 01:01:56,315,9,12462,FALSE,Palo Alto,TRUE,47.33,0,3.8,0
13 20:42:15,13 21:11:30,13 21:47:23,13 22:00:30,125,83,12462,FALSE,Palo Alto,TRUE,29.82,0,1.49,0
19 04:17:21,19 04:31:48,19 04:36:49,19 04:49:29,49,30,12466,FALSE,Mountain View,TRUE,81.91,0,3.49,0
16 01:55:24,16 01:56:12,,16 02:32:04,333,63,12466,FALSE,Mountain View,TRUE,37.97,0,3.8,0
28 04:45:57,28 04:46:41,28 04:55:50,28 05:09:00,175,95,12466,FALSE,Mountain View,TRUE,58.69,0,2.93,0
16 01:36:34,16 01:39:46,16 01:45:50,16 02:17:50,287,62,12467,FALSE,Palo Alto,TRUE,52.71,0,2.64,0
27 02:30:08,27 02:37:24,,27 03:09:30,144,62,12467,FALSE,Palo Alto,TRUE,53.2,0,2.66,0
02 01:47:12,02 01:52:59,02 02:00:24,02 02:24:16,101,63,12467,FALSE,Palo Alto,TRUE,105.29,0,5.26,0
15 02:43:38,15 02:44:51,15 03:22:53,15 03:36:35,216,63,12467,FALSE,Palo Alto,TRUE,55.97,0,2.8,0
21 03:38:52,21 03:39:40,21 03:47:59,21 04:13:44,222,63,12467,FALSE,Palo Alto,TRUE,73.91,0,3.7,0
03 01:21:48,03 01:27:36,03 01:31:28,03 01:56:07,80,94,12467,TRUE,Palo Alto,TRUE,46.78,0,2.34,0
25 02:05:40,25 02:24:05,25 02:42:25,25 03:28:09,92,94,12467,TRUE,Palo Alto,TRUE,64.72,0,3.24,0
25 18:36:59,25 19:14:59,,25 19:46:16,357,94,12467,TRUE,Palo Alto,FALSE,32.37,0,1.62,0
07 03:28:05,07 03:31:50,07 03:43:56,07 04:33:22,303,170,12476,TRUE,San Jose,TRUE,59.67,0,2.46,0
19 20:40:55,19 20:41:26,19 20:56:52,19 21:29:41,211,175,12476,FALSE,San Jose,TRUE,39.66,0,1.54,0
12 18:22:17,12 18:23:49,12 18:45:53,12 19:06:15,160,201,12476,TRUE,San Jose,TRUE,42.93,0,1.69,0
20 01:30:13,20 01:40:09,20 01:58:08,20 02:30:41,173,267,12476,FALSE,San Jose,TRUE,47.22,0,2.74,0
13 19:49:51,13 20:11:42,13 20:28:04,13 21:05:16,299,28,12480,FALSE,Palo Alto,TRUE,70.65,0,3.53,0
08 02:09:36,08 02:30:24,,08 03:12:45,345,62,12480,FALSE,Palo Alto,TRUE,22.86,0,1.14,0
27 19:39:02,27 20:04:11,,27 20:34:43,404,62,12480,TRUE,Palo Alto,TRUE,29.82,0,1.49,0
18 02:46:32,18 02:48:06,18 03:03:25,18 03:23:41,366,220,12480,FALSE,Palo Alto,TRUE,58.64,0,2.93,0
17 19:02:37,17 19:12:51,17 19:19:59,17 19:31:09,212,190,12484,TRUE,San Jose,TRUE,16.77,6,2.52,0
27 18:42:14,27 18:48:09,,27 19:16:27,220,190,12484,FALSE,San Jose,TRUE,31.83,0,1.59,0
12 20:38:59,12 21:07:19,,12 21:39:43,297,109,12485,FALSE,Mountain View,TRUE,33.15,0,1.66,7.66
26 20:06:42,26 20:24:10,,26 20:47:02,300,109,12485,TRUE,Mountain View,TRUE,45.11,0,0,0
05 19:27:46,05 19:34:47,05 19:51:18,05 20:18:31,279,122,12485,TRUE,Mountain View,TRUE,31.01,0,1.55,0
27 20:11:32,27 20:16:42,,27 20:39:24,300,243,12485,FALSE,Mountain View,TRUE,40.64,0,0,0
03 02:05:22,03 02:06:24,,03 02:31:23,60,7,12487,FALSE,Palo Alto,TRUE,36.23,0,3.62,0
15 20:56:31,15 20:56:56,15 21:09:36,15 21:37:44,168,147,12488,FALSE,San Jose,TRUE,48.9,0,5,0
26 02:20:53,26 02:32:23,26 02:59:41,26 03:24:21,416,223,12488,TRUE,San Jose,TRUE,31.39,0,5,0
28 00:08:10,28 00:08:38,28 00:23:04,28 00:50:39,411,282,12488,FALSE,San Jose,TRUE,39.74,0,5,0
10 02:01:49,10 02:02:17,10 02:13:32,10 02:36:28,328,20,12501,FALSE,Palo Alto,TRUE,46.07,0,3.68,0
27 01:15:12,27 01:28:11,,27 01:54:54,314,360,12501,TRUE,Palo Alto,TRUE,43.41,0,3.44,0
03 03:41:06,03 03:41:43,03 03:50:36,03 04:25:18,190,3,12503,TRUE,Palo Alto,TRUE,16.82,0,0.99,0
09 01:00:38,09 01:00:56,,09 01:24:51,242,10,12504,TRUE,Palo Alto,TRUE,77.12,0,3.27,0
21 00:40:30,21 01:00:03,21 01:45:06,21 02:03:07,24,30,12507,FALSE,Mountain View,TRUE,84.08,0,3,0
09 02:48:39,09 02:51:59,09 03:17:16,09 03:28:03,36,135,12508,TRUE,San Jose,TRUE,34.22,0,1.29,0
01 19:39:39,01 19:46:00,01 19:58:28,01 20:10:19,118,139,12508,TRUE,San Jose,TRUE,31.01,0,1.15,0
24 20:45:38,24 20:46:59,24 21:01:01,24 21:16:15,334,165,12508,TRUE,San Jose,TRUE,16.82,0,0.49,0
06 00:02:54,06 00:04:51,06 00:20:50,06 00:32:56,36,182,12508,FALSE,San Jose,TRUE,37.82,0,4.38,0
23 01:16:07,23 01:22:16,23 01:29:13,23 01:46:38,336,280,12508,FALSE,San Jose,TRUE,46.17,0,1.84,0
27 04:06:53,27 04:08:24,,27 04:42:16,220,280,12508,FALSE,San Jose,TRUE,25.46,0,0.89,0
25 03:08:39,25 03:11:22,25 03:19:34,25 03:40:01,352,295,12508,FALSE,San Jose,TRUE,50.53,0,2.04,0
04 18:30:08,04 18:38:02,04 18:42:42,04 19:04:21,268,298,12508,FALSE,San Jose,TRUE,36.25,0,1.38,0
17 01:01:56,17 01:04:52,17 01:42:24,17 02:00:03,317,186,12509,FALSE,San Jose,TRUE,42.81,0,2.14,0
03 02:03:14,03 02:03:33,03 02:28:42,03 02:42:45,215,8,12510,TRUE,Palo Alto,TRUE,25.52,0,4,0
06 01:23:39,06 01:33:38,,06 02:02:11,354,27,12510,FALSE,Palo Alto,TRUE,34.17,0,6,0
19 00:33:31,19 00:38:39,,19 01:00:16,314,48,12510,FALSE,Palo Alto,TRUE,23.89,0,4,0
29 02:08:37,29 02:09:46,29 02:20:14,29 02:36:33,242,99,12510,FALSE,Palo Alto,TRUE,28.78,0,4,0
17 23:08:28,17 23:17:05,17 23:39:05,17 23:50:27,229,107,12510,FALSE,Palo Alto,FALSE,34.27,0,6,0
14 00:17:25,14 00:29:45,,14 01:02:59,170,248,12511,FALSE,Mountain View,TRUE,138.58,0,6.93,0
23 01:45:28,23 01:49:52,23 02:12:18,23 02:32:45,351,179,12520,FALSE,San Jose,TRUE,27.64,6,1.38,0
15 00:41:32,15 00:43:12,15 01:14:12,15 01:42:53,254,8,12528,FALSE,Palo Alto,TRUE,19.54,0,0.62,0
03 17:17:26,03 18:12:51,03 18:56:20,03 19:22:11,60,107,12529,TRUE,Palo Alto,FALSE,34.76,0,1.32,0
05 18:54:20,05 18:54:39,05 19:27:38,05 19:46:23,137,107,12529,FALSE,Palo Alto,TRUE,28.78,0,1.04,0
17 19:04:20,17 19:11:11,17 19:18:12,17 19:43:17,48,62,12534,TRUE,Palo Alto,TRUE,19.59,0,1.87,0
04 19:54:32,04 19:58:04,04 20:11:22,04 20:23:42,36,182,12535,FALSE,San Jose,TRUE,25.55,0,2.56,0
07 01:01:44,07 01:03:17,07 01:12:17,07 01:42:49,159,68,12539,FALSE,Palo Alto,TRUE,66.14,0,3.31,0
06 01:23:54,06 01:27:15,06 01:45:57,06 02:55:48,312,83,12539,TRUE,Palo Alto,TRUE,44.44,6,2.22,0
14 00:35:22,14 00:37:50,,14 01:07:36,77,83,12539,FALSE,Palo Alto,TRUE,44.55,0,2.23,0
28 00:23:39,28 00:28:26,,28 01:20:41,315,107,12539,FALSE,Palo Alto,TRUE,53.03,0,2.65,0
04 00:14:43,04 00:15:06,04 00:35:20,04 01:12:17,86,20,12543,TRUE,Palo Alto,TRUE,104.53,0,5.23,0
04 02:03:56,04 02:06:17,04 02:23:00,04 02:43:12,195,20,12543,FALSE,Palo Alto,TRUE,25.58,0,1.28,0
13 02:05:07,13 02:13:30,,13 02:52:23,198,105,12547,FALSE,Palo Alto,TRUE,54.77,0,2.74,0
13 02:41:30,13 02:50:30,13 03:04:50,13 03:40:37,367,41,12550,FALSE,Palo Alto,TRUE,95.12,0,5,0
15 03:34:43,15 03:38:03,15 03:43:33,15 04:02:18,154,76,12555,FALSE,Palo Alto,TRUE,26.55,6,0,0
05 02:51:14,05 03:14:25,05 03:39:27,05 03:55:28,29,7,12556,FALSE,Palo Alto,TRUE,42.27,0,3.33,0
28 19:01:04,28 19:10:50,28 19:27:14,28 19:47:22,86,76,12558,TRUE,Palo Alto,TRUE,22.8,0,2.31,0
06 20:06:57,06 20:10:27,06 20:33:15,06 21:02:37,259,114,12558,FALSE,Palo Alto,TRUE,29.82,0,3.28,0
12 03:37:25,12 03:42:17,12 03:56:51,12 04:18:05,315,114,12558,FALSE,Palo Alto,TRUE,26.66,0,2.85,0
20 01:32:19,20 01:44:24,20 02:37:24,20 02:59:31,273,114,12558,TRUE,Palo Alto,TRUE,22.8,0,2.31,0
26 18:44:38,26 18:57:19,,26 19:46:12,393,114,12558,FALSE,Palo Alto,TRUE,16.82,0,2,0
18 01:00:02,18 01:01:26,,18 01:37:36,343,18,12560,FALSE,Palo Alto,TRUE,62.98,0,5.24,0
10 01:30:28,10 01:36:11,10 01:45:43,10 02:31:47,137,233,12560,FALSE,Palo Alto,TRUE,33.14,0,3.73,0
16 01:45:54,16 01:48:13,16 01:54:48,16 02:22:21,320,233,12560,FALSE,Palo Alto,TRUE,51.62,0,4.18,0
09 04:02:06,09 04:02:26,,09 04:28:08,353,3,12566,FALSE,Palo Alto,TRUE,22.8,0,0.77,0
04 00:31:48,04 00:35:22,04 00:40:53,04 01:07:52,48,6,12579,FALSE,Palo Alto,TRUE,50.97,0,6.2,0
01 00:25:49,01 01:01:50,,01 01:36:01,154,62,12579,TRUE,Palo Alto,FALSE,63.53,0,7.93,0
20 03:31:11,20 03:31:30,20 03:41:34,20 04:16:19,259,63,12579,TRUE,Palo Alto,TRUE,70.65,0,5.94,0
25 04:15:59,25 04:16:48,25 04:23:33,25 04:43:56,376,53,12594,FALSE,Palo Alto,TRUE,36.45,0,2.8,0
29 02:25:08,29 02:27:51,29 02:38:35,29 02:54:43,147,99,12598,TRUE,Palo Alto,TRUE,38.57,6,1.93,0
12 03:08:18,12 03:12:20,12 03:23:30,12 03:43:12,117,76,12606,TRUE,Mountain View,TRUE,32.54,6,2.44,0
13 01:19:50,13 01:24:28,,13 01:55:57,273,96,12608,TRUE,Palo Alto,TRUE,55.75,0,2.79,0
21 00:36:27,21 00:55:43,21 01:13:02,21 01:43:19,197,97,12608,TRUE,Palo Alto,TRUE,65.16,0,2.72,20
11 02:58:57,11 03:00:52,,11 03:36:42,145,18,12610,TRUE,Palo Alto,TRUE,18.45,0,5,0
09 02:37:40,09 02:37:51,,09 03:22:28,273,211,12610,FALSE,Palo Alto,TRUE,42.98,0,6,0
05 00:52:13,05 00:55:00,05 01:05:35,05 01:31:38,328,258,12610,TRUE,Palo Alto,TRUE,35.25,0,6,0
09 22:53:38,09 23:24:36,09 23:47:13,10 00:08:36,290,135,12613,FALSE,San Jose,FALSE,14.97,0,0.75,0
06 01:53:56,06 02:10:37,06 02:34:27,06 03:07:05,160,172,12613,FALSE,San Jose,TRUE,35.23,0,1.76,0
04 19:50:30,04 20:01:06,04 20:02:37,04 20:26:23,343,174,12613,FALSE,San Jose,TRUE,37.27,0,1.86,0
09 00:31:07,09 00:34:46,09 00:51:57,09 01:22:53,304,174,12613,FALSE,San Jose,TRUE,27.42,0,0.98,0
15 01:51:30,15 01:55:08,15 02:05:25,15 02:38:15,249,201,12613,TRUE,San Jose,TRUE,15.99,0,0.8,0
19 01:08:21,19 01:09:16,19 01:21:55,19 01:55:18,133,211,12616,FALSE,Palo Alto,TRUE,24.98,0,0.87,0
03 01:14:30,03 01:21:47,03 01:28:04,03 01:59:55,190,28,12636,FALSE,Palo Alto,TRUE,21.12,0,1.06,0
08 02:12:48,08 02:18:20,,08 03:18:59,330,48,12636,TRUE,Palo Alto,TRUE,43.36,0,2.17,0
04 20:24:54,04 20:27:04,04 20:33:32,04 20:56:31,319,233,12636,FALSE,Palo Alto,TRUE,21.04,0,1.05,0
20 03:03:27,20 03:06:00,20 03:13:14,20 03:29:15,243,140,12639,FALSE,San Jose,TRUE,15.19,0,0.76,0
12 03:40:56,12 03:46:04,,12 04:30:25,177,148,12639,FALSE,San Jose,TRUE,34.22,0,1.71,0
18 03:56:08,18 03:56:40,18 04:22:46,18 05:03:40,227,181,12639,TRUE,San Jose,TRUE,41.89,0,2.09,0
13 03:43:42,13 03:52:08,13 04:05:08,13 04:23:45,100,190,12639,FALSE,San Jose,TRUE,13.07,0,0.65,0
16 01:18:49,16 01:33:06,16 01:42:04,16 01:57:11,36,190,12639,FALSE,San Jose,TRUE,18.94,0,0.95,0
18 04:01:33,18 04:03:45,,18 05:03:48,227,197,12639,TRUE,San Jose,TRUE,13.6,0,0.68,0
07 00:41:59,07 00:45:39,07 01:14:38,07 01:43:08,50,9,12642,TRUE,Palo Alto,TRUE,23.84,0,0.82,0
06 01:30:27,06 01:38:35,,06 02:33:36,116,19,12642,FALSE,Palo Alto,TRUE,25.03,0,0.87,0
28 00:07:07,28 00:14:27,,28 00:52:44,144,19,12642,FALSE,Palo Alto,TRUE,25.03,0,0.87,0
26 02:15:22,26 02:56:53,,26 03:44:23,98,94,12642,FALSE,Palo Alto,TRUE,31.56,0,1.17,32.73
16 01:50:41,16 01:54:00,16 02:00:55,16 02:22:50,345,99,12642,FALSE,Palo Alto,TRUE,26.66,0,0.95,0
17 19:35:22,17 19:37:33,17 19:42:42,17 19:56:34,328,249,12642,FALSE,Palo Alto,TRUE,23.29,0,0.79,0
24 19:19:51,24 19:20:54,24 19:32:21,24 19:57:31,373,20,12647,TRUE,Palo Alto,TRUE,69.89,0,5.87,0
30 20:27:24,30 20:28:25,30 20:38:06,30 20:59:57,325,20,12647,FALSE,Palo Alto,TRUE,26.06,0,1.3,0
29 03:33:56,29 03:34:08,29 03:45:08,29 04:06:21,87,63,12647,FALSE,Mountain View,TRUE,92.18,0,4.61,8.21
01 02:44:27,01 02:45:24,01 03:07:56,01 03:15:29,196,76,12647,FALSE,Mountain View,TRUE,27.1,0,1.36,0
17 00:52:17,17 00:58:03,17 01:17:10,17 01:27:09,134,76,12647,FALSE,Mountain View,TRUE,79.73,0,3.99,0
27 19:44:27,27 19:49:33,,27 20:15:51,207,76,12647,FALSE,Mountain View,TRUE,63.96,0,3.2,0
23 01:11:50,23 01:41:24,,23 01:52:13,64,98,12647,TRUE,Mountain View,TRUE,68.37,0,3.42,0
18 23:27:56,19 00:17:02,19 00:39:43,19 00:59:20,131,147,12648,FALSE,San Jose,FALSE,22.8,0,5,0
18 23:25:07,18 23:35:11,,19 00:10:15,373,345,12648,FALSE,San Jose,FALSE,46.62,0,5.6,0
05 00:32:11,05 00:38:03,05 00:54:12,05 01:14:18,220,190,12650,FALSE,San Jose,TRUE,27.04,0,0.96,0
13 00:27:50,13 00:53:23,,13 01:30:57,174,195,12650,FALSE,San Jose,FALSE,33.57,0,3.8,0
19 01:51:01,19 01:57:10,19 02:09:11,19 02:41:35,382,271,12650,FALSE,San Jose,TRUE,49.44,0,5.97,0
08 03:17:51,08 03:22:17,08 03:44:03,08 03:59:16,117,62,12651,FALSE,Mountain View,TRUE,19.59,0,1.87,0
27 04:40:31,27 04:44:23,,27 05:03:23,49,90,12651,FALSE,Mountain View,TRUE,13.56,0,1.04,0
18 01:34:29,18 01:38:47,18 01:42:40,18 02:13:50,87,43,12653,FALSE,Mountain View,TRUE,39.55,0,4.62,0
27 19:29:17,27 19:31:24,,27 20:08:19,300,44,12653,FALSE,Mountain View,TRUE,33.62,0,2.54,0
14 04:05:26,14 04:07:00,14 04:22:43,14 04:40:32,170,45,12653,FALSE,Mountain View,TRUE,49.99,0,4.04,0
27 02:49:15,27 02:50:56,,27 03:30:10,49,111,12653,TRUE,Mountain View,TRUE,81.53,0,3.47,0
10 03:27:34,10 03:56:27,10 04:12:39,10 04:30:42,205,248,12653,TRUE,Mountain View,TRUE,58.2,0,7.2,0
13 03:37:57,13 03:39:00,13 03:49:22,13 04:06:09,66,20,12654,FALSE,Palo Alto,TRUE,31.94,0,1.19,0
01 02:16:03,01 02:16:20,01 02:25:23,01 03:06:17,154,8,12658,TRUE,Palo Alto,TRUE,71.03,0,2.99,0
05 19:28:09,05 19:38:03,,05 20:25:33,152,62,12658,FALSE,Palo Alto,TRUE,41.29,0,1.62,0
25 02:09:59,25 02:19:25,,25 03:21:08,144,99,12658,FALSE,Palo Alto,TRUE,63.47,0,2.64,0
23 02:38:40,23 02:42:23,23 02:49:44,23 03:23:13,34,232,12658,TRUE,Palo Alto,TRUE,43.46,0,1.72,0
20 03:45:24,20 03:47:16,20 03:56:12,20 04:12:42,87,3,12659,FALSE,Palo Alto,TRUE,14.14,0,2,0
12 03:10:58,12 03:16:24,,12 04:02:23,149,101,12659,FALSE,Palo Alto,TRUE,38.5,0,3.54,0
12 21:18:36,12 21:20:32,,12 21:47:44,328,233,12662,FALSE,Palo Alto,TRUE,23.88,0,2.46,0
08 03:36:03,08 03:36:53,08 03:51:10,08 04:18:25,168,175,12663,FALSE,San Jose,TRUE,34,0,3.86,0
10 03:18:27,10 03:31:24,10 03:55:03,10 04:05:54,317,181,12663,FALSE,San Jose,TRUE,40.09,0,3.13,0
17 02:38:06,17 03:45:52,17 03:20:04,17 04:06:36,334,352,12663,TRUE,San Jose,TRUE,34.82,0,2.65,0
09 02:12:19,09 02:15:58,09 02:23:05,09 02:38:23,207,30,12671,FALSE,Mountain View,TRUE,74.95,0,6.34,0
25 23:57:48,26 00:02:46,,26 00:54:35,257,129,12676,FALSE,San Jose,TRUE,63.64,0,3.18,0
02 01:48:41,02 01:53:05,02 02:22:01,02 02:38:28,174,170,12676,FALSE,San Jose,TRUE,22.26,0,2.24,0
27 02:57:47,27 03:07:59,,27 04:02:46,380,255,12676,FALSE,San Jose,TRUE,28.84,0,1.44,0
15 00:51:54,15 00:54:35,,15 01:52:11,249,288,12676,FALSE,San Jose,TRUE,79.9,0,3.39,0
23 00:34:21,23 00:39:05,23 00:53:48,23 01:22:23,229,86,12683,FALSE,Palo Alto,TRUE,16.7,0,1.47,0
25 00:22:45,25 00:25:06,25 00:34:01,25 01:02:39,313,86,12683,TRUE,Palo Alto,TRUE,15.71,0,1.33,0
09 01:41:40,09 01:42:02,09 01:50:34,09 02:18:58,216,9,12684,FALSE,Palo Alto,TRUE,17.42,0,0.52,0
27 02:55:25,27 03:14:36,,27 03:52:00,355,9,12684,FALSE,Palo Alto,TRUE,29.38,0,1.07,0
30 02:40:02,30 04:16:28,30 02:56:03,30 03:57:35,227,30,12688,FALSE,Mountain View,TRUE,33.68,0,2.54,0
01 02:34:54,01 02:40:20,01 03:06:31,01 03:19:01,336,135,12691,FALSE,San Jose,TRUE,47.11,0,2.36,0
16 03:58:02,16 03:59:00,16 04:08:41,16 05:01:32,227,169,12691,FALSE,San Jose,TRUE,76.96,0,3.85,0
06 20:57:07,06 20:59:55,06 21:08:35,06 21:35:03,220,187,12691,TRUE,San Jose,TRUE,36.88,0,1.84,0
16 01:54:11,16 01:57:01,,16 02:30:03,248,44,12699,FALSE,Mountain View,TRUE,46.73,0,1.87,0
14 18:34:47,14 19:11:18,14 18:45:56,14 19:29:23,84,8,12701,TRUE,Palo Alto,TRUE,20.63,0,1.03,0
25 17:52:51,25 17:56:33,,25 18:42:19,384,8,12701,FALSE,Palo Alto,FALSE,41.24,0,2.06,0
29 17:12:02,29 17:21:01,29 18:14:03,29 18:24:24,144,8,12701,FALSE,Palo Alto,FALSE,41.18,0,1.61,0
15 17:48:00,15 18:00:28,15 18:34:59,15 18:47:43,216,14,12701,TRUE,Palo Alto,FALSE,23.89,0,0.82,0
22 18:46:03,22 19:01:41,22 19:36:15,22 20:19:48,342,15,12701,TRUE,Palo Alto,TRUE,16.33,0,0.82,0
23 19:24:28,23 19:28:21,23 19:48:05,23 20:35:32,224,20,12701,FALSE,Palo Alto,TRUE,21.99,0,1.1,0
21 17:08:00,21 18:14:06,21 18:27:10,21 18:45:02,274,43,12704,FALSE,Mountain View,FALSE,28.08,0,2.81,0
31 23:59:46,01 00:39:04,01 01:08:03,01 01:49:07,287,87,12704,TRUE,Mountain View,FALSE,84.03,0,4.2,0
28 17:47:18,28 18:24:02,28 18:35:31,28 18:52:36,184,89,12704,FALSE,Mountain View,FALSE,40.8,0,4.08,0
09 18:23:40,09 18:37:21,,09 20:12:00,246,8,12708,FALSE,Palo Alto,TRUE,185.62,0,7.98,0
29 18:09:12,29 18:09:20,29 19:08:23,29 19:29:39,144,8,12708,TRUE,Palo Alto,FALSE,153.21,0,6.21,0
11 18:24:28,11 18:26:34,11 19:08:20,11 19:34:25,56,28,12708,FALSE,Palo Alto,TRUE,142.12,0,5.98,0
21 17:51:43,21 18:19:55,21 19:22:25,21 19:41:31,86,47,12708,TRUE,Palo Alto,FALSE,225.97,0,9.83,0
22 18:45:00,22 18:47:46,22 18:59:58,22 19:38:05,319,70,12708,FALSE,Palo Alto,TRUE,212.4,0,9.19,0
16 18:03:44,16 18:10:48,16 19:09:57,16 19:44:36,56,84,12708,TRUE,Palo Alto,FALSE,218.9,0,9.51,0
23 18:26:31,23 18:32:30,,23 19:49:15,60,91,12708,FALSE,Palo Alto,FALSE,201.82,0,8.72,0
07 18:23:39,07 19:01:16,07 19:39:04,07 20:00:09,86,94,12708,FALSE,Palo Alto,FALSE,143.86,0,6.06,0
01 18:51:42,01 18:53:05,01 19:22:15,01 19:38:11,43,104,12708,FALSE,Palo Alto,TRUE,198.51,0,8.57,0
10 18:12:32,10 18:18:22,10 19:26:29,10 19:50:09,163,107,12708,FALSE,Palo Alto,FALSE,259.08,0,11.36,0
25 17:50:21,25 17:56:41,,25 19:38:20,392,107,12708,FALSE,Palo Alto,FALSE,162.4,0,6.91,0
03 17:42:35,03 18:18:33,,03 19:30:03,319,200,12708,FALSE,Palo Alto,FALSE,175.02,0,7.49,0
17 18:11:29,17 18:29:26,17 19:14:37,17 19:34:22,267,200,12708,FALSE,Palo Alto,FALSE,206.45,0,8.94,0
02 18:44:59,02 19:01:29,02 19:21:57,02 19:52:49,67,205,12708,TRUE,Palo Alto,FALSE,112.05,0,4.87,0
14 18:02:15,14 18:39:27,14 19:15:53,14 19:41:57,343,232,12708,TRUE,Palo Alto,FALSE,222.59,0,9.68,0
15 17:50:06,15 17:50:58,15 18:26:28,15 18:47:46,373,312,12708,FALSE,Palo Alto,FALSE,122.64,0,5.07,0
24 18:03:26,24 18:07:16,24 18:43:38,24 19:04:16,144,324,12708,FALSE,Palo Alto,FALSE,255.6,0,11.2,0
30 18:41:32,30 19:47:46,30 19:01:01,30 19:37:16,163,409,12708,TRUE,Palo Alto,TRUE,76.04,0,2.34,0
11 02:10:12,11 02:13:21,11 02:20:19,11 02:56:09,219,5,12715,FALSE,Palo Alto,TRUE,21.77,0,0,0
