,Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount,Total_time_elapsed
10617,03 00:33:46,03 00:34:40,03 00:40:04,03 01:06:50,327,324,14646,TRUE,Palo Alto,TRUE,47.81,0,5.76,0,0 days 00:33:04.000000000
10618,11 01:52:58,11 01:53:49,11 02:04:02,11 02:19:53,43,324,14646,FALSE,Palo Alto,TRUE,71.14,0,5.99,0,0 days 00:26:55.000000000
10619,01 00:21:49,01 00:22:41,01 00:45:35,01 01:25:12,317,170,14647,TRUE,San Jose,TRUE,51.4,0,2.57,15,0 days 01:03:23.000000000
10620,25 01:49:21,25 01:53:07,25 02:20:58,25 02:36:53,368,20,14651,TRUE,Palo Alto,TRUE,46.56,0,4.66,0,0 days 00:47:32.000000000
10621,18 02:33:30,18 02:35:16,18 02:43:08,18 03:03:54,240,9,14653,TRUE,Palo Alto,TRUE,44.01,0,5,0,0 days 00:30:24.000000000
10622,26 02:43:53,26 02:46:23,,26 04:12:17,276,20,14653,FALSE,Palo Alto,TRUE,63.95,0,7,70.95,0 days 01:28:24.000000000
10623,11 02:31:34,11 02:32:32,11 02:44:10,11 03:30:07,34,47,14653,FALSE,Palo Alto,TRUE,41.83,0,5,0,0 days 00:58:33.000000000
10624,09 02:41:09,09 02:41:29,09 02:51:08,09 03:13:30,325,79,14653,FALSE,Palo Alto,TRUE,34.89,0,1.32,0,0 days 00:32:21.000000000
10625,05 03:08:47,05 03:14:58,,05 04:03:45,312,106,14653,TRUE,Palo Alto,TRUE,42.41,0,1.67,0,0 days 00:54:58.000000000
10626,30 00:38:20,30 00:38:33,,30 01:13:18,29,83,14654,FALSE,Palo Alto,TRUE,32.64,6,3.67,0,0 days 00:34:58.000000000
10627,30 03:06:51,30 03:10:11,30 03:20:27,30 03:34:54,147,8,14657,TRUE,Palo Alto,TRUE,15.24,0,3,0,0 days 00:28:03.000000000
10628,23 02:16:43,23 02:24:31,23 02:30:05,23 02:52:32,366,123,14658,TRUE,Palo Alto,TRUE,29.98,0,1.5,0,0 days 00:35:49.000000000
10629,07 02:39:27,07 02:41:25,07 02:59:08,07 03:20:32,56,9,14660,FALSE,Palo Alto,TRUE,31.01,0,1.55,0,0 days 00:41:05.000000000
10630,15 00:56:44,15 01:00:09,15 01:05:28,15 01:35:31,259,9,14660,FALSE,Palo Alto,TRUE,26.66,0,1.33,0,0 days 00:38:47.000000000
10631,16 00:58:43,16 01:00:03,16 01:18:46,16 01:43:00,225,63,14660,FALSE,Palo Alto,TRUE,29.76,0,1.49,0,0 days 00:44:17.000000000
10632,01 03:58:14,01 03:58:29,01 04:10:28,01 04:34:17,299,10,14664,TRUE,Palo Alto,TRUE,41.89,0,1.65,0,0 days 00:36:03.000000000
10633,03 02:40:35,03 02:42:32,03 03:00:13,03 03:20:28,125,215,14664,TRUE,Palo Alto,TRUE,58.04,0,2.39,0,0 days 00:39:53.000000000
10634,26 02:05:13,26 02:42:12,,26 03:00:05,356,2,14671,FALSE,Palo Alto,TRUE,20.68,0,1.03,0,0 days 00:54:52.000000000
10635,15 02:33:03,15 02:41:16,15 02:57:30,15 03:29:25,166,8,14671,TRUE,Palo Alto,TRUE,20.14,0,3.02,0,0 days 00:56:22.000000000
10636,08 18:29:28,08 18:33:50,08 19:16:37,08 19:31:58,320,68,14671,TRUE,Palo Alto,TRUE,27.7,6,1.39,0,0 days 01:02:30.000000000
10637,26 02:20:09,26 02:41:51,,26 03:27:41,349,68,14671,FALSE,Palo Alto,TRUE,17.42,0,0.87,0,0 days 01:07:32.000000000
10638,08 18:00:28,08 18:18:54,08 18:17:33,08 18:40:19,224,90,14679,FALSE,Palo Alto,TRUE,34.6,0,2.63,0,0 days 00:39:51.000000000
10639,27 01:35:11,27 01:42:37,,27 02:13:20,422,183,14687,FALSE,San Jose,TRUE,16.3,0,0.74,0,0 days 00:38:09.000000000
10640,12 20:29:44,12 20:34:29,12 20:50:27,12 21:03:42,160,187,14687,TRUE,San Jose,TRUE,20.55,0,0.94,0,0 days 00:33:58.000000000
10641,25 18:05:29,25 18:26:11,,25 19:10:36,200,14,14689,FALSE,Palo Alto,FALSE,109.91,0,4.77,0,0 days 01:05:07.000000000
10642,11 16:54:28,11 18:02:47,11 18:41:26,11 18:52:28,43,28,14689,FALSE,Palo Alto,FALSE,156.91,0,6.66,0,0 days 01:58:00.000000000
10643,21 17:44:41,21 17:47:36,21 18:51:59,21 19:04:47,114,312,14689,FALSE,Palo Alto,FALSE,159.97,0,6.78,0,0 days 01:20:06.000000000
10644,15 18:50:22,15 19:19:53,15 19:28:41,15 19:50:56,267,3,14694,FALSE,Palo Alto,TRUE,23.89,0,0.82,0,0 days 01:00:34.000000000
10645,23 03:32:05,23 03:33:46,23 03:47:31,23 04:16:00,218,147,14698,FALSE,San Jose,TRUE,31.56,0,2.35,0,0 days 00:43:55.000000000
10646,30 00:20:42,30 00:24:07,30 00:41:18,30 00:51:08,407,147,14698,FALSE,San Jose,TRUE,30.96,0,2.29,0,0 days 00:30:26.000000000
10647,08 04:07:35,08 04:09:16,08 04:22:30,08 04:36:23,36,330,14698,FALSE,San Jose,TRUE,19.05,0,2.86,0,0 days 00:28:48.000000000
10648,11 19:06:57,11 19:19:10,,11 20:00:40,144,2,14699,FALSE,Palo Alto,TRUE,33.73,0,1.27,0,0 days 00:53:43.000000000
10649,24 18:34:27,24 18:43:29,24 18:50:36,24 19:25:21,384,2,14699,FALSE,Palo Alto,TRUE,44.61,0,1.77,0,0 days 00:50:54.000000000
10650,14 18:39:21,14 19:05:10,14 19:22:03,14 19:49:48,364,12,14699,FALSE,Palo Alto,TRUE,44.5,0,1.77,0,0 days 01:10:27.000000000
10651,17 18:28:42,17 19:04:51,17 19:14:15,17 19:34:13,383,12,14699,FALSE,Palo Alto,TRUE,35.2,0,1.34,0,0 days 01:05:31.000000000
10652,22 18:30:48,22 19:16:27,,22 20:02:09,342,12,14699,FALSE,Palo Alto,TRUE,48.3,0,1.94,0,0 days 01:31:21.000000000
10653,27 04:26:58,27 04:28:22,,27 05:02:48,117,219,14701,TRUE,Mountain View,TRUE,44.39,0,0,0,0 days 00:35:50.000000000
10654,07 00:55:42,07 01:09:25,,07 01:47:40,161,212,14709,TRUE,Mountain View,TRUE,30.25,6,3.34,0,0 days 00:51:58.000000000
10655,29 21:22:36,30 01:21:30,30 01:42:58,30 02:06:24,356,370,14713,FALSE,Mountain View,FALSE,16.28,6,0,0,0 days 04:43:48.000000000
10656,21 16:07:08,21 17:27:58,21 18:22:59,21 18:53:15,267,8,14722,FALSE,Palo Alto,FALSE,127.81,6,14.18,0,0 days 02:46:07.000000000
10657,22 16:10:03,22 17:23:03,22 18:08:46,22 18:24:18,77,9,14722,FALSE,Palo Alto,FALSE,95.72,0,12.37,0,0 days 02:14:15.000000000
10658,29 16:01:24,29 17:35:11,29 18:18:05,29 18:38:58,116,15,14722,FALSE,Palo Alto,FALSE,81.2,0,10.37,0,0 days 02:37:34.000000000
10659,30 15:41:55,30 17:48:20,30 18:20:03,30 18:48:55,56,68,14722,FALSE,Palo Alto,FALSE,94.47,0,12.2,0,0 days 03:07:00.000000000
10660,28 15:44:49,28 17:44:37,28 18:04:33,28 18:28:48,195,78,14722,TRUE,Palo Alto,FALSE,81.58,0,9,0,0 days 02:43:59.000000000
10661,24 15:48:49,24 17:35:10,24 18:16:46,24 18:42:03,315,211,14722,FALSE,Palo Alto,FALSE,67.83,0,8.52,0,0 days 02:53:14.000000000
10662,23 15:56:47,23 17:49:55,23 18:02:13,23 18:59:40,48,312,14722,FALSE,Palo Alto,FALSE,101.82,0,13.2,0,0 days 03:02:53.000000000
10663,22 23:05:29,22 23:22:07,22 23:34:18,23 00:08:58,225,9,14728,TRUE,Palo Alto,FALSE,51.08,0,4.14,0,0 days 01:03:29.000000000
10664,02 23:48:45,02 23:51:47,,03 00:41:13,168,190,14735,FALSE,San Jose,TRUE,14.65,0,0.39,0,0 days 00:52:28.000000000
10665,01 01:11:56,01 01:28:43,01 01:33:34,01 01:50:31,314,12,14737,FALSE,Palo Alto,TRUE,21.22,0,1.06,0,0 days 00:38:35.000000000
10666,07 01:09:20,07 01:12:36,,07 01:31:44,240,12,14737,TRUE,Palo Alto,TRUE,21.22,0,1.06,0,0 days 00:22:24.000000000
10667,10 01:20:39,10 01:24:09,10 01:34:33,10 01:51:46,219,12,14737,TRUE,Palo Alto,TRUE,21.22,0,1.06,0,0 days 00:31:07.000000000
10668,02 03:39:31,02 03:39:59,02 03:46:32,02 04:05:45,240,14,14738,FALSE,Palo Alto,TRUE,26.12,0,3.92,0,0 days 00:26:14.000000000
10669,23 00:54:40,23 00:55:09,23 01:07:58,23 01:33:04,206,84,14738,FALSE,Palo Alto,TRUE,55.7,0,2.79,0,0 days 00:38:24.000000000
10670,17 22:28:41,17 23:28:00,,18 00:10:13,267,19,14739,FALSE,Palo Alto,FALSE,70.54,0,3.53,0,0 days 01:41:32.000000000
10671,24 01:10:47,24 01:12:56,24 01:23:13,24 01:42:52,345,41,14739,FALSE,Palo Alto,TRUE,90.66,0,4.53,0,0 days 00:32:05.000000000
10672,21 00:43:29,21 00:50:50,21 01:38:34,21 01:53:27,276,45,14739,FALSE,Palo Alto,TRUE,52.16,0,2.61,0,0 days 01:09:58.000000000
10673,12 01:12:48,12 01:14:52,12 01:47:09,12 02:08:38,349,105,14739,FALSE,Palo Alto,TRUE,163.71,0,8.19,0,0 days 00:55:50.000000000
10674,13 02:05:11,13 02:16:06,,13 02:53:26,86,100,14740,FALSE,Palo Alto,TRUE,27.21,0,1.95,0,0 days 00:48:15.000000000
10675,16 23:59:53,17 00:03:09,17 00:35:10,17 01:11:24,64,76,14755,FALSE,Mountain View,FALSE,110.13,0,23,0,0 days 01:11:31.000000000
10676,24 23:59:16,25 00:00:40,,25 00:44:23,287,242,14755,TRUE,Mountain View,TRUE,101.92,0,18,0,0 days 00:45:07.000000000
10677,21 21:36:32,21 21:38:44,,21 22:30:28,248,347,14755,TRUE,Mountain View,FALSE,61.95,0,21,0,0 days 00:53:56.000000000
10678,15 00:19:30,15 00:19:51,,15 01:22:48,245,88,14756,FALSE,Mountain View,TRUE,17.94,0,0.54,0,0 days 01:03:18.000000000
10679,23 19:40:45,23 19:41:27,23 19:54:39,23 20:27:01,299,241,14756,TRUE,Mountain View,TRUE,24.47,0,1.09,5.43,0 days 00:46:16.000000000
10680,21 19:57:09,21 20:00:55,21 20:10:28,21 20:34:11,299,260,14756,TRUE,Mountain View,TRUE,27.59,0,0.99,0,0 days 00:37:02.000000000
10681,23 01:30:35,23 01:30:53,23 01:44:40,23 02:03:17,155,41,14764,FALSE,Mountain View,TRUE,66.85,0,3.34,0,0 days 00:32:42.000000000
10682,12 01:17:24,12 01:46:22,,12 02:58:47,36,297,14768,FALSE,San Jose,TRUE,60.99,0,5.04,0,0 days 01:41:23.000000000
10683,25 01:44:43,25 01:52:14,25 02:02:15,25 02:21:39,249,330,14768,FALSE,San Jose,TRUE,45.64,0,1.82,0,0 days 00:36:56.000000000
10684,28 04:44:31,28 04:44:44,28 04:49:00,28 05:07:56,276,5,14776,FALSE,Palo Alto,TRUE,64.02,0,3.2,0,0 days 00:23:25.000000000
10685,27 16:49:32,27 17:50:50,,27 18:25:00,343,259,14776,FALSE,Palo Alto,FALSE,58.09,0,2.9,0,0 days 01:35:28.000000000
10686,02 03:27:18,02 03:30:10,02 03:38:28,02 03:58:01,50,205,14778,FALSE,Palo Alto,TRUE,33.02,0,3.72,0,0 days 00:30:43.000000000
10687,17 03:04:26,17 03:24:40,17 04:07:01,17 04:22:13,168,131,14785,FALSE,San Jose,TRUE,23.38,0,2.39,0,0 days 01:17:47.000000000
10688,05 23:29:30,05 23:33:10,,06 00:28:55,69,84,14838,FALSE,Palo Alto,FALSE,53.09,0,2.16,0,0 days 00:59:25.000000000
10689,14 17:49:51,14 18:08:35,14 18:15:42,14 18:38:06,248,43,14965,TRUE,Mountain View,FALSE,84.72,0,7.24,0,0 days 00:48:15.000000000
10690,03 17:36:00,03 17:36:50,03 18:22:02,03 18:50:22,207,342,14965,FALSE,Mountain View,FALSE,145.15,0,12.24,0,0 days 01:14:22.000000000
10691,30 02:05:37,30 02:06:36,30 02:18:59,30 02:23:00,427,302,15077,TRUE,San Jose,TRUE,45.79,0,6.87,0,0 days 00:17:23.000000000
10692,16 02:22:10,16 02:22:51,,16 02:59:59,118,337,15077,TRUE,San Jose,TRUE,62.33,0,6.23,0,0 days 00:37:49.000000000
10693,24 18:23:52,24 18:28:03,24 18:33:12,24 19:08:05,203,225,15091,TRUE,Mountain View,TRUE,70.6,0,5.94,0,0 days 00:44:13.000000000
10694,30 18:54:22,30 19:15:36,30 19:24:18,30 19:48:48,284,9,15115,FALSE,Palo Alto,TRUE,40.2,0,2.01,0,0 days 00:54:26.000000000
10695,25 02:53:47,25 02:54:30,25 03:05:44,25 03:45:18,404,183,15115,FALSE,San Jose,TRUE,42.94,0,2.15,0,0 days 00:51:31.000000000
10696,07 18:43:23,07 18:54:08,07 18:55:25,07 19:23:09,232,297,15115,FALSE,San Jose,TRUE,27.8,0,2,0,0 days 00:39:46.000000000
10697,28 01:03:32,28 01:05:57,,28 01:47:07,317,302,15115,TRUE,San Jose,TRUE,37.07,0,1.42,0,0 days 00:43:35.000000000
10698,10 03:08:23,10 03:13:11,10 03:38:38,10 04:03:30,160,313,15115,FALSE,San Jose,TRUE,87.78,0,4.39,0,0 days 00:55:07.000000000
10699,19 01:08:49,19 01:15:35,19 01:21:48,19 01:35:02,380,183,15262,FALSE,San Jose,TRUE,41.87,0,2.09,0,0 days 00:26:13.000000000
10700,24 01:23:50,24 01:30:03,24 01:58:23,24 02:28:42,290,183,15262,TRUE,San Jose,TRUE,77.73,0,3.89,0,0 days 01:04:52.000000000
10701,17 23:59:02,18 00:02:33,18 00:14:40,18 00:26:07,168,194,15262,FALSE,San Jose,TRUE,40.8,0,2.04,0,0 days 00:27:05.000000000
10702,21 04:17:04,21 04:18:59,21 04:22:27,21 05:03:37,41,5,15283,FALSE,Palo Alto,TRUE,65.76,0,3.29,0,0 days 00:46:33.000000000
10703,27 23:32:59,28 00:05:58,,28 00:47:24,154,12,15283,FALSE,Palo Alto,FALSE,41.72,0,3.68,4.3,0 days 01:14:25.000000000
10704,04 02:04:45,04 02:05:07,04 02:16:37,04 02:46:31,325,68,15283,FALSE,Palo Alto,TRUE,22.86,0,1.14,0,0 days 00:41:46.000000000
10705,06 23:47:07,06 23:55:06,07 00:13:19,07 00:28:44,267,79,15283,FALSE,Palo Alto,FALSE,68.08,0,3.4,0,0 days 00:41:37.000000000
10706,11 02:27:09,11 02:30:53,,11 03:07:42,303,147,15309,FALSE,San Jose,TRUE,28.73,0,1.44,0,0 days 00:40:33.000000000
10707,28 01:02:34,28 01:03:34,28 01:11:20,28 02:42:12,407,169,15309,TRUE,San Jose,TRUE,34.71,0,3.47,0,0 days 01:39:38.000000000
10708,30 01:18:53,30 01:23:15,30 01:47:37,30 02:04:16,321,105,15340,FALSE,Palo Alto,TRUE,42.81,0,7,0,0 days 00:45:23.000000000
10709,17 00:58:24,17 01:09:03,17 01:19:03,17 02:13:39,246,83,15577,TRUE,Palo Alto,TRUE,24.38,0,0.84,0,0 days 01:15:15.000000000
10710,03 01:30:11,03 01:31:40,,03 01:59:21,288,48,15578,FALSE,Palo Alto,TRUE,46.62,0,5.6,0,0 days 00:29:10.000000000
10711,13 23:19:49,13 23:38:47,13 23:50:40,14 00:09:58,43,48,15578,FALSE,Palo Alto,FALSE,57.44,0,7.09,0,0 days 00:50:09.000000000
10712,24 03:20:11,24 03:23:18,24 03:31:12,24 04:03:35,345,48,15578,TRUE,Palo Alto,TRUE,46.62,0,3.73,0,0 days 00:43:24.000000000
10713,03 00:27:06,03 00:28:16,03 00:52:17,03 01:37:44,275,47,15587,FALSE,Palo Alto,TRUE,87.24,0,7.47,0,0 days 01:10:38.000000000
10714,11 23:49:20,12 00:21:42,12 01:02:43,12 01:32:12,66,53,15587,TRUE,Palo Alto,FALSE,206.5,0,17.88,9.78,0 days 01:42:52.000000000
10715,27 22:06:24,28 00:12:46,,28 01:05:24,288,63,15587,FALSE,Palo Alto,FALSE,97.62,0,8.42,0,0 days 02:59:00.000000000
10716,16 21:52:53,17 00:10:24,17 00:45:19,17 00:59:23,60,80,15587,FALSE,Palo Alto,FALSE,147.05,0,12.39,0,0 days 03:06:30.000000000
10717,08 23:38:16,09 00:22:29,,09 01:10:14,29,104,15587,TRUE,Palo Alto,FALSE,114.59,0,9.98,0,0 days 01:31:58.000000000
10718,08 19:42:59,08 19:46:19,08 19:53:22,08 20:18:26,330,62,15607,FALSE,Palo Alto,TRUE,35.85,0,1.37,0,0 days 00:35:27.000000000
10719,13 21:26:56,13 22:15:22,13 22:15:31,13 22:44:32,48,233,15607,FALSE,Palo Alto,TRUE,24.31,0,2.52,0,0 days 01:17:36.000000000
10720,05 20:50:57,05 20:56:41,05 21:17:03,05 21:45:20,216,249,15607,FALSE,Palo Alto,TRUE,42.81,12,4.28,0,0 days 00:54:23.000000000
10721,06 01:04:56,06 01:08:02,06 01:19:55,06 01:44:02,255,76,15608,FALSE,Mountain View,TRUE,39.06,0,1.52,0,0 days 00:39:06.000000000
10722,30 01:46:48,30 01:48:57,30 02:08:58,30 02:33:35,208,8,15647,FALSE,Mountain View,TRUE,67.39,0,3.37,0,0 days 00:46:47.000000000
10723,30 17:04:11,30 18:12:38,,30 19:07:25,297,63,15647,TRUE,Mountain View,FALSE,93.22,0,8.02,0,0 days 02:03:14.000000000
10724,25 23:05:55,25 23:59:46,,26 00:54:52,379,94,15647,FALSE,Mountain View,FALSE,121.29,0,6.06,0,0 days 01:48:57.000000000
10725,29 01:19:13,29 01:46:40,29 01:55:00,29 02:17:10,87,251,15647,FALSE,Mountain View,TRUE,78.7,0,10.02,0,0 days 00:57:57.000000000
10726,28 20:54:00,28 20:54:14,28 21:12:36,28 21:27:20,184,361,15647,FALSE,Mountain View,TRUE,58.64,0,7.26,0,0 days 00:33:20.000000000
10727,22 00:44:20,22 00:49:45,,22 01:31:00,207,30,15697,FALSE,Mountain View,TRUE,100.5,0,8.69,0,0 days 00:46:40.000000000
10728,20 00:47:03,20 00:53:00,20 01:03:44,20 01:15:42,290,45,15717,FALSE,Mountain View,TRUE,33.68,0,3.81,0,0 days 00:28:39.000000000
10729,19 20:53:03,19 20:53:23,,19 21:28:47,300,98,15717,FALSE,Mountain View,TRUE,28.29,0,2.83,0,0 days 00:35:44.000000000
10730,23 02:29:31,23 02:32:13,23 02:56:24,23 03:19:42,275,109,15717,FALSE,Mountain View,TRUE,27.73,0,2.99,0,0 days 00:50:11.000000000
10731,03 02:56:35,03 03:10:08,03 03:16:12,03 03:47:12,287,122,15717,FALSE,Mountain View,TRUE,18.51,0,1.72,0,0 days 00:50:37.000000000
10732,25 01:51:02,25 01:58:47,25 02:15:05,25 02:35:07,97,251,15717,FALSE,Mountain View,TRUE,23.35,0,3.5,0,0 days 00:44:05.000000000
10733,14 02:40:51,14 03:11:37,14 03:17:34,14 03:46:17,196,43,15778,FALSE,Mountain View,TRUE,44.88,0,2.24,0,0 days 01:05:26.000000000
10734,15 02:46:29,15 02:49:08,15 02:56:07,15 03:23:56,279,43,15778,FALSE,Mountain View,TRUE,75.27,0,3.76,3.81,0 days 00:37:27.000000000
10735,17 02:30:38,17 02:39:09,17 02:49:17,17 03:29:46,208,44,15778,TRUE,Mountain View,TRUE,51.08,0,2.07,0,0 days 00:59:08.000000000
10736,02 01:09:43,02 01:14:50,02 01:34:17,02 02:11:06,64,90,15778,FALSE,Mountain View,TRUE,114.1,0,4.97,0,0 days 01:01:23.000000000
10737,30 00:23:29,30 00:26:46,30 00:48:20,30 01:03:44,60,4,15796,FALSE,Palo Alto,TRUE,16.33,0,0.82,0,0 days 00:40:15.000000000
10738,12 20:50:13,12 20:51:12,12 21:21:09,12 21:48:02,365,8,15796,FALSE,Palo Alto,TRUE,34.17,0,1.71,0,0 days 00:57:49.000000000
10739,27 00:01:27,27 00:02:07,,27 00:34:00,66,20,15796,FALSE,Palo Alto,TRUE,42.53,0,4.25,0,0 days 00:32:33.000000000
10740,15 03:02:16,15 03:07:11,15 03:25:44,15 03:33:45,154,68,15796,FALSE,Palo Alto,TRUE,23.35,0,3.5,0,0 days 00:31:29.000000000
10741,26 00:41:31,26 00:57:35,,26 02:11:45,197,107,15796,FALSE,Palo Alto,TRUE,40.69,0,4.07,0,0 days 01:30:14.000000000
10742,23 18:47:12,23 19:05:32,23 19:16:30,23 19:32:42,324,114,15796,TRUE,Palo Alto,TRUE,21.66,0,1.08,0,0 days 00:45:30.000000000
10743,23 01:00:26,23 01:00:55,23 01:16:16,23 01:35:01,345,221,15796,FALSE,Palo Alto,TRUE,38.51,0,1.93,0,0 days 00:34:35.000000000
10744,06 03:21:06,06 03:40:19,06 04:31:19,06 04:39:32,198,68,15819,TRUE,Palo Alto,TRUE,22.26,0,1.11,0,0 days 01:18:26.000000000
10745,07 01:25:17,07 01:25:45,07 01:42:26,07 01:52:34,240,212,15819,FALSE,Palo Alto,TRUE,23.24,0,1.16,0,0 days 00:27:17.000000000
10746,26 02:07:15,26 02:48:22,,26 03:26:29,383,212,15819,TRUE,Palo Alto,TRUE,23.24,0,1.16,24.4,0 days 01:19:14.000000000
10747,11 02:45:36,11 02:50:39,11 03:03:12,11 03:16:21,63,101,15929,FALSE,Palo Alto,TRUE,71.03,0,8.97,0,0 days 00:30:45.000000000
10748,04 02:43:40,04 02:48:16,04 03:00:10,04 03:38:57,264,190,15942,FALSE,San Jose,TRUE,36.6,0,5,0,0 days 00:55:17.000000000
10749,30 03:03:10,30 03:25:09,30 03:30:17,30 04:25:52,386,131,16056,FALSE,San Jose,TRUE,28.73,0,2.09,7.61,0 days 01:22:42.000000000
10750,14 00:04:59,14 00:06:00,14 00:16:54,14 00:40:45,353,6,16060,FALSE,Palo Alto,TRUE,62.98,0,3.15,0,0 days 00:35:46.000000000
10751,12 03:38:50,12 03:39:57,12 04:09:56,12 04:56:37,355,68,16060,TRUE,Palo Alto,TRUE,145.98,0,7.3,0,0 days 01:17:47.000000000
10752,04 02:30:43,04 02:34:29,,04 03:35:39,99,3,16080,TRUE,Palo Alto,TRUE,37.92,0,2.93,0,0 days 01:04:56.000000000
10753,13 01:34:00,13 02:01:15,13 02:10:46,13 02:45:23,259,9,16080,FALSE,Palo Alto,TRUE,42.32,0,1.67,0,0 days 01:11:23.000000000
10754,11 01:46:26,11 01:48:06,11 01:59:24,11 02:27:07,66,107,16080,FALSE,Palo Alto,TRUE,42.92,0,1.69,0,0 days 00:40:41.000000000
10755,20 01:54:24,20 01:55:40,20 02:22:09,20 02:42:49,356,107,16080,FALSE,Palo Alto,TRUE,88,0,3.77,23.85,0 days 00:48:25.000000000
10756,22 02:17:42,22 02:23:37,22 02:34:28,22 02:53:13,147,212,16080,FALSE,Palo Alto,TRUE,31.18,0,1.15,0,0 days 00:35:31.000000000
10757,15 03:17:22,15 03:26:32,,15 04:25:11,227,322,16085,FALSE,San Jose,TRUE,32.11,5,1.19,0,0 days 01:07:49.000000000
10758,25 22:24:04,26 00:03:13,,26 00:52:48,116,211,16117,FALSE,Palo Alto,FALSE,61.9,61.9,5.14,0,0 days 02:28:44.000000000
10759,13 01:31:03,13 01:33:04,13 01:51:45,13 02:04:54,100,175,16195,FALSE,San Jose,TRUE,66.79,6,3.34,0,0 days 00:33:51.000000000
10760,21 01:03:02,21 01:56:11,21 02:00:18,21 02:17:08,56,72,16320,TRUE,Palo Alto,TRUE,30.47,0,1.12,0,0 days 01:14:06.000000000
10761,05 20:04:22,05 20:33:06,05 20:40:16,05 20:54:12,125,59,16325,TRUE,Palo Alto,TRUE,29.38,0,3.22,0,0 days 00:49:50.000000000
10762,06 21:35:04,06 21:36:39,06 21:51:01,06 22:08:36,160,190,16325,FALSE,San Jose,TRUE,20.57,0,4,0,0 days 00:33:32.000000000
10763,25 03:54:35,25 03:55:43,,25 04:34:17,168,279,16325,FALSE,San Jose,TRUE,75.6,0,6.38,0,0 days 00:39:42.000000000
10764,26 00:59:33,26 01:18:33,,26 01:56:31,154,9,16521,TRUE,Palo Alto,TRUE,44.55,0,2.23,0,0 days 00:56:58.000000000
10765,26 00:51:26,26 01:15:39,,26 02:10:23,415,68,16521,FALSE,Palo Alto,TRUE,51.68,0,2.58,0,0 days 01:18:57.000000000
10766,17 01:41:19,17 01:50:20,17 02:01:33,17 02:43:37,334,190,16548,TRUE,San Jose,TRUE,35.74,0,3,0,0 days 01:02:18.000000000
10767,02 03:41:15,02 03:41:33,02 03:59:32,02 04:16:19,195,32,16635,FALSE,Mountain View,TRUE,27.04,0,1.35,0,0 days 00:35:04.000000000
10768,23 23:31:04,24 00:07:05,24 01:01:03,24 01:16:15,248,32,16635,FALSE,Mountain View,FALSE,27.04,0,1.35,0,0 days 01:45:11.000000000
10769,18 18:37:37,18 18:46:17,,18 21:31:19,212,128,16686,FALSE,San Jose,TRUE,25.03,0,2,12.87,0 days 02:53:42.000000000
10770,04 18:37:10,04 18:39:48,04 18:50:37,04 19:15:16,36,131,16686,FALSE,San Jose,TRUE,22.83,0,3,0,0 days 00:38:06.000000000
10771,12 02:22:15,12 02:48:32,,12 03:27:29,243,138,16686,FALSE,San Jose,TRUE,38.08,0,3,0,0 days 01:05:14.000000000
10772,10 02:55:47,10 03:01:44,10 03:48:05,10 04:12:21,168,186,16686,TRUE,San Jose,TRUE,43.95,0,3,0,0 days 01:16:34.000000000
10773,14 18:25:09,14 18:32:02,14 18:39:07,14 18:49:08,329,187,16686,TRUE,San Jose,TRUE,17.96,0,2,0,0 days 00:23:59.000000000
10774,26 01:29:20,26 01:48:49,,26 02:44:57,419,336,16686,FALSE,San Jose,TRUE,41.24,0,2.06,0,0 days 01:15:37.000000000
10775,18 02:04:07,18 02:06:04,18 02:29:58,18 02:58:17,373,169,16767,FALSE,San Jose,TRUE,29.93,0,1.5,0,0 days 00:54:10.000000000
10776,19 04:28:59,19 04:29:56,19 04:45:37,19 05:09:05,249,175,16767,FALSE,San Jose,TRUE,52.71,0,2.64,0,0 days 00:40:06.000000000
10777,26 19:51:28,26 19:52:25,,26 20:29:25,290,182,16767,FALSE,San Jose,TRUE,15.87,0,0.79,0,0 days 00:37:57.000000000
10778,03 03:12:47,03 03:12:58,03 03:43:20,03 04:01:13,290,267,16767,FALSE,San Jose,TRUE,19.05,0,0.95,0,0 days 00:48:26.000000000
10779,28 18:24:56,28 18:36:35,28 19:06:34,28 19:19:34,232,383,16767,FALSE,San Jose,TRUE,16.28,0,1.63,0,0 days 00:54:38.000000000
10780,27 20:19:59,27 20:39:46,,27 21:03:15,404,78,16789,TRUE,Palo Alto,TRUE,16.82,0,0.49,0,0 days 00:43:16.000000000
10781,04 18:21:21,04 18:55:30,04 19:11:38,04 19:34:06,320,76,16832,FALSE,Palo Alto,FALSE,67.12,0,2.81,0,0 days 01:12:45.000000000
10782,18 01:17:54,18 01:21:38,18 01:50:23,18 02:24:49,277,45,16848,FALSE,Mountain View,TRUE,36.4,0,3.64,0,0 days 01:06:55.000000000
10783,07 00:03:38,07 00:06:29,,07 01:00:37,89,98,16848,FALSE,Mountain View,TRUE,43.41,0,3,0,0 days 00:56:59.000000000
10784,02 02:34:48,02 02:35:12,02 02:49:23,02 03:11:51,248,25,16859,FALSE,Mountain View,TRUE,43.41,0,2.17,0,0 days 00:37:03.000000000
